5.388942718505859375e+00,5.910197257995605469e+00,6.522075176239013672e+00,6.811310291290283203e+00,6.732110023498535156e+00,6.711405754089355469e+00,6.554318428039550781e+00,6.227999687194824219e+00,6.056414127349853516e+00,5.895112514495849609e+00
4.703173637390136719e+00,5.035669803619384766e+00,5.461063385009765625e+00,5.772016048431396484e+00,5.711812496185302734e+00,4.873710632324218750e+00,5.238569736480712891e+00,5.187974452972412109e+00,5.178563117980957031e+00,5.426858901977539062e+00
4.436094284057617188e+00,4.083551883697509766e+00,4.090620994567871094e+00,4.554097175598144531e+00,4.778710842132568359e+00,4.802700042724609375e+00,4.547494888305664062e+00,4.041163921356201172e+00,4.068724632263183594e+00,4.613233089447021484e+00
5.902369976043701172e+00,6.191981792449951172e+00,7.651731014251708984e+00,9.561966896057127130e+00,1.076360225677490234e+01,1.177987003326416016e+01,1.274475765228271662e+01,1.170673370361327947e+01,1.157466030120849609e+01,1.036828422546386719e+01
4.839899747917472794e+00,5.059086557401235140e+00,5.904809967832047590e+00,5.709769799078520336e+00,5.502036142904410454e+00,5.308592390303200403e+00,4.451686287402282005e+00,4.378708362275641086e+00,4.810336376430997873e+00,5.010470871149427907e+00
6.124908447265625000e+00,7.424050331115722656e+00,8.958054542541503906e+00,8.579311370849609375e+00,8.154449462890625000e+00,7.112148284912109375e+00,6.692513465881347656e+00,5.879095554351806641e+00,6.225880622863769531e+00,6.738445281982421875e+00
8.105194091796875000e+00,7.683230876922607422e+00,6.697273731231689453e+00,6.461353778839111328e+00,6.682721138000488281e+00,6.668824195861816406e+00,6.227224349975585938e+00,6.017616271972656250e+00,5.938329219818115234e+00,5.896506309509277344e+00
5.561180591583251953e+00,5.473607063293457031e+00,5.700533390045166016e+00,5.958438873291015625e+00,6.150897026062011719e+00,6.484544754028320312e+00,6.674040794372558594e+00,6.463476657867431641e+00,6.378732204437255859e+00,5.925692081451416016e+00
5.409564120243104846e+00,4.921012998274112427e+00,5.154401623696412749e+00,5.052456453539014625e+00,4.303013819965180176e+00,3.690542021642409409e+00,3.580378614986337915e+00,3.762918716203015546e+00,3.353603680621639604e+00,4.046509852452007117e+00
6.102245807647705078e+00,7.394509315490722656e+00,7.942164897918701172e+00,8.527036666870117188e+00,7.688485145568847656e+00,6.292663574218750000e+00,6.103319168090820312e+00,6.795388698577880859e+00,6.892361640930175781e+00,5.921078205108642578e+00
3.620020151138305664e+00,4.272746086120605469e+00,4.236790657043457031e+00,4.553436756134033203e+00,4.815357685089111328e+00,4.446619987487792969e+00,4.704443454742431641e+00,5.071206092834472656e+00,5.446164608001708984e+00,5.017182826995849609e+00
5.413273811340332031e+00,5.778465747833251953e+00,6.025287628173828125e+00,5.922564506530761719e+00,5.626148700714111328e+00,5.468185424804687500e+00,5.250079154968261719e+00,5.356348514556884766e+00,5.648197650909423828e+00,5.294314384460449219e+00
5.303977966308593750e+00,5.842919826507568359e+00,6.674181938171386719e+00,5.690579414367675781e+00,5.059350013732910156e+00,4.740181446075439453e+00,4.500380039215087891e+00,4.543706893920898438e+00,4.697135448455810547e+00,4.652569293975830078e+00
4.934164047241210938e+00,5.236675739288330078e+00,5.574187278747558594e+00,6.513319969177246094e+00,6.062068939208984375e+00,5.167832851409912109e+00,4.925895690917968750e+00,4.987733840942382812e+00,5.109063148498535156e+00,4.846322536468505859e+00
4.647549629211425781e+00,4.740343570709228516e+00,5.530761241912841797e+00,5.766341686248779297e+00,5.578335762023925781e+00,4.934357166290283203e+00,4.348678588867187500e+00,4.782878875732421875e+00,4.970316410064697266e+00,4.541649341583251953e+00
5.318604946136474609e+00,5.537613391876220703e+00,5.991858959197998047e+00,5.808768749237060547e+00,5.699015617370605469e+00,5.804768562316894531e+00,5.880422592163085938e+00,5.726556777954101562e+00,5.544952869415283203e+00,5.146148204803466797e+00
5.692742805826934926e+00,5.986624518900492298e+00,7.259856937983689917e+00,7.751640646078480579e+00,8.199167855199071653e+00,8.372888844047276180e+00,7.521315897146907403e+00,7.918588979931345584e+00,7.882938491712280893e+00,7.958845873810627580e+00
6.099835872650146484e+00,6.051648139953613281e+00,6.096988201141357422e+00,7.497807979583740234e+00,8.171413421630859375e+00,7.649986267089843750e+00,7.250175952911376953e+00,7.508598327636718750e+00,6.876241683959960938e+00,7.522442817687988281e+00
5.530544281005859375e+00,5.456070899963378906e+00,5.464476108551025391e+00,5.431574821472167969e+00,5.646866321563720703e+00,5.632227420806884766e+00,5.600796699523925781e+00,5.424825668334960938e+00,5.375846385955810547e+00,5.353741645812988281e+00
5.531732559204101562e+00,5.586706161499023438e+00,6.047891616821289062e+00,6.204694271087646484e+00,6.281629085540771484e+00,7.129468917846679688e+00,8.362151145935058594e+00,8.816925048828125000e+00,8.458865165710449219e+00,7.528274536132812500e+00
6.410186290740966797e+00,6.890840530395507812e+00,8.441331863403320312e+00,9.187961578369140625e+00,8.115637779235839844e+00,7.155802249908447266e+00,6.524550437927246094e+00,6.270968914031982422e+00,6.329578399658203125e+00,6.635138034820556641e+00
4.651601314544677734e+00,4.719042301177978516e+00,5.377978801727294922e+00,6.301497459411621094e+00,6.725085258483886719e+00,6.769155502319335938e+00,6.009321689605712891e+00,5.862766742706298828e+00,5.422045230865478516e+00,4.855458736419677734e+00
6.275030136108398438e+00,5.910954475402832031e+00,6.005099296569824219e+00,5.841191768646240234e+00,5.885492801666259766e+00,5.559556961059570312e+00,5.581170082092285156e+00,5.860331058502197266e+00,6.267395496368408203e+00,6.409123897552490234e+00
5.693422794342041016e+00,5.833527565002441406e+00,5.822691917419433594e+00,5.863122463226318359e+00,5.769631862640380859e+00,5.827501773834228516e+00,5.610649585723876953e+00,6.089875698089599609e+00,6.034156799316406250e+00,5.714048862457275391e+00
3.509455204010009766e+00,3.649038076400756836e+00,4.136775970458984375e+00,4.479546070098876953e+00,4.734275341033935547e+00,4.452595233917236328e+00,4.372839927673339844e+00,4.092386245727539062e+00,3.824882984161376953e+00,3.873830795288085938e+00
4.691516876220703125e+00,4.144966602325439453e+00,5.018280982971191406e+00,4.401727676391601562e+00,4.287436962127685547e+00,4.074453353881835938e+00,5.087401390075683594e+00,4.663824558258056641e+00,5.137703895568847656e+00,5.204792022705078125e+00
5.249127864837646484e+00,6.556223869323730469e+00,6.104839801788330078e+00,6.587741374969482422e+00,6.379044532775878906e+00,4.983718872070312500e+00,5.408985614776611328e+00,5.315241336822509766e+00,5.117250919342041016e+00,4.994409084320068359e+00
6.271858692169189453e+00,7.236419677734375000e+00,7.036570549011230469e+00,6.261547088623046875e+00,5.447188377380371094e+00,5.510016918182373047e+00,5.371160030364990234e+00,5.330066204071044922e+00,4.945425510406494141e+00,5.127556324005126953e+00
